athlete_id,country_id,athlete_name,gender,date,,,,
2355,20,BLAGOJEVIC Jelena,Female,1988-12-01,,,,
2356,20,ALEKSIC Maja,Female,1997-06-06,,,,
2357,20,OGNJENOVIC Maja,Female,1984-08-06,,,,
2358,20,RASIC Milena,Female,1990-10-25,,,,
2359,20,POPOVIC Mina,Female,1994-09-16,,,,
2360,20,POPOVIC Silvija,Female,1986-03-15,,,,
2361,20,MIRKOVIC Sladjana,Female,1995-10-07,,,,
2362,20,BOSKOVIC Tijana,Female,1997-03-08,,,,
2363,20,ALEKSIC Milan,Male,1986-05-13,,,,
2364,20,DEDOVIC Nikola,Male,1992-01-25,,,,
2365,20,FILIPOVIC Filip,Male,1987-05-02,,,,
2366,20,JAKSIC Nikola,Male,1997-01-17,,,,
2367,20,LAZIC Dorde,Male,1996-05-19,,,,
2368,20,MANDIC Dusan,Male,1994-06-16,,,,
2369,20,MITROVIC Branislav,Male,1985-01-30,,,,
2370,20,MITROVIC Stefan,Male,1988-03-29,,,,
2371,20,PIJETLOVIC Dusko,Male,1985-04-25,,,,
2372,20,PIJETLOVIC Gojko,Male,1983-08-07,,,,
2373,20,PRLAINOVIC Andrija,Male,1987-04-28,,,,
2374,20,RANDELOVIC Sava,Male,1993-07-17,,,,
2375,20,RASOVIC Strahinja,Male,1992-03-09,,,,
2376,70,ARGYROPOULOS KANAKAKIS Stylianos,Male,1996-08-02,,,,
2377,70,DERVISIS Georgios,Male,1994-10-30,,,,
2378,70,FOUNTOULIS Ioannis,Male,1988-05-25,,,,
2379,70,GALANIDIS Konstantinos,Male,1990-09-01,,,,
2380,70,GENIDOUNIAS Konstantinos,Male,1993-05-03,,,,
2381,70,KAPOTSIS Marios,Male,1991-09-13,,,,
2382,70,KOLOMVOS Christodoulos,Male,1988-10-26,,,,
2383,70,MOURIKIS Konstantinos,Male,1988-07-11,,,,
2384,70,PAPANASTASIOU Alexandros,Male,1999-02-12,,,,
2385,70,SKOUMPAKIS Dimitrios,Male,1998-12-18,,,,
2386,70,VLACHOPOULOS Angelos,Male,1991-09-28,,,,
2387,70,ZERDEVAS Emmanouil,Male,1997-08-12,,,,
2388,70,GKIOUVETSIS Konstantinos,Male,1999-11-19,,,,
2389,7,PASZTOR Matyas,Male,1987-02-20,,,,
2390,7,ANGYAL Daniel,Male,1992-03-29,,,,
2391,7,ERDELYI Balazs,Male,1990-02-16,,,,
2392,7,HARAI Balazs,Male,1987-04-05,,,,
2393,7,HOSNYANSZKY Norbert,Male,1984-03-04,,,,
2394,7,JANSIK Szilard,Male,1994-04-06,,,,
2395,7,MANHERCZ Krisztian,Male,1997-02-06,,,,
2396,7,MEZEI Tamas,Male,1990-09-14,,,,
2397,7,NAGY Viktor,Male,1984-07-24,,,,
2398,7,VAMOS Marton,Male,1992-06-24,,,,
2399,7,VARGA Denes,Male,1987-03-29,,,,
2400,7,VOGEL Soma,Male,1997-07-07,,,,
2401,7,ZALANKI Gergo,Male,2009-02-26,,,,
